Distance,Time,Corr Dist,Corr Dist (Unstretched),Corr Speed,Damper Vel FL,Damper Vel FR,Damper Vel RL,Damper Vel RR,glat,glong,Oversteer,steered angle,is1st,is2nd,is3rd,is4th,is5th,is6th,is2ndWOT,is3rdWOT,isWOT,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB,EN_TW,EN_W,EN_Dy,EN_AP,EN_GR,TIME,segment_id_x,segmentDescription,segmentStart_m,segmentEnd_m,corner_ids,corner_id,segment_id_y,cornerName,cornerDescription,cornerStart_m,cornerApex_m,cornerEnd_m
6704,128.11,41052.0,41065.0,20.0,-0.0,-0.1,-0.0,-0.1,-0.74,-0.23,-0.09,-9.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,-49.27,-101.52,72.1,4.0,0.0,1.0,0.0,0.0,4465.0,0.0,0.0,16.15,20.3,29.93,2.51,657.47,649.58,732.74,728.26,26.82,26.86,26.76,26.86,84.8,85.18,95.66,95.59,20.84,19.58,20.57,19.34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0,5.0,3.0,1.0,0.0,3.0,1187.0,1.0,1.0,6.0,135.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6705,128.16,41053.0,41066.0,19.9,-0.1,-0.1,-0.0,-0.0,-1.05,-0.15,-0.09,-8.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,-43.19,-93.0,71.6,15.0,0.0,1.0,0.0,0.0,4479.0,0.0,0.0,14.17,6.42,29.94,1.24,657.06,649.18,732.31,727.84,26.82,26.86,26.76,26.86,84.81,85.19,95.66,95.59,20.55,19.33,20.47,19.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,226.0,5.0,3.0,1.0,0.0,3.0,1187.0,1.0,1.0,6.0,135.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6706,128.215,41054.0,41067.0,19.8,-0.1,-0.0,-0.3,0.0,-0.53,-0.09,-0.09,-8.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47,-31.82,-93.0,71.4,25.0,0.0,1.0,0.0,0.0,4458.0,0.0,0.0,7.02,1.84,23.0,1.0,656.65,648.78,731.88,727.41,26.82,26.86,26.76,26.86,84.81,85.19,95.66,95.59,20.08,19.33,20.22,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,5.0,3.0,1.0,0.0,3.0,1186.0,1.0,2.0,6.0,135.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6707,128.265,41055.0,41068.0,19.8,0.1,0.1,-0.0,0.0,-1.12,-0.09,-0.07,-8.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,-36.39,-95.52,71.2,29.0,0.0,1.0,0.0,0.0,4453.0,0.0,0.0,4.58,7.06,12.79,2.1,656.24,648.38,731.44,726.99,26.82,26.86,26.76,26.86,84.82,85.2,95.66,95.6,20.02,19.02,20.27,19.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,146.0,5.0,3.0,1.0,0.0,3.0,1186.0,1.0,2.0,6.0,135.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6708,128.315,41056.0,41069.0,19.7,0.2,-0.1,0.2,-0.0,-1.41,-0.09,-0.06,-7.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44,-36.64,-87.92,70.8,35.0,0.0,1.0,0.0,0.0,4549.0,0.0,0.0,15.99,4.8,19.54,2.12,655.84,647.98,731.02,726.57,26.82,26.86,26.76,26.86,84.82,85.2,95.66,95.6,20.11,18.93,20.22,20.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,5.0,3.0,1.0,0.0,3.0,1186.0,1.0,2.0,6.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6709,128.365,41057.0,41070.0,19.6,-0.1,0.1,-0.1,-0.0,-1.12,-0.07,-0.04,-7.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13,-41.54,-78.12,70.6,40.0,0.0,1.0,0.0,0.0,4715.0,0.0,0.0,17.11,6.16,20.62,1.26,655.43,647.58,730.59,726.15,26.82,26.86,26.76,26.86,84.83,85.21,95.67,95.6,20.09,18.76,20.56,21.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,224.0,0.0,3.0,1.0,0.0,4.0,1186.0,1.0,2.0,0.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6710,128.415,41058.0,41071.0,19.6,-0.0,-0.1,0.0,0.0,-1.07,0.04,-0.03,-6.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,-43.99,-67.24,70.5,42.0,0.0,1.0,0.0,0.0,4517.0,0.0,0.0,12.59,7.11,17.87,2.72,655.03,647.19,730.16,725.72,26.82,26.86,26.76,26.86,84.83,85.22,95.67,95.6,20.18,18.76,20.38,20.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,3.0,1.0,0.0,4.0,1186.0,1.0,2.0,0.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6711,128.465,41059.0,41072.0,19.6,0.0,-0.0,0.0,0.0,-1.29,0.04,-0.02,-5.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.27,-35.72,-62.96,70.4,43.0,0.0,1.0,0.0,0.0,4543.0,0.0,0.0,12.81,2.83,19.52,3.71,654.62,646.79,729.74,725.3,26.82,26.86,26.76,26.86,84.84,85.22,95.67,95.6,19.93,18.72,20.23,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5.0,3.0,2.0,1.0,4.0,1186.0,1.0,1.0,5.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6712,128.52,41060.0,41073.0,19.5,0.1,0.0,0.0,0.0,-1.43,0.03,-0.01,-5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47,-36.68,-60.04,70.3,45.0,0.0,1.0,0.0,0.0,4518.0,0.0,0.0,15.43,4.78,20.39,5.51,654.22,646.39,729.31,724.88,26.82,26.86,26.76,26.86,84.84,85.23,95.67,95.61,19.98,18.78,20.19,20.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,4.0,1186.0,1.0,1.0,5.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6713,128.57,41061.0,41074.0,19.5,-0.0,-0.0,-0.0,-0.0,-1.26,0.02,-0.0,-5.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.27,-39.51,-56.16,70.2,46.0,0.0,1.0,0.0,0.0,4541.0,1.0,0.0,17.05,4.71,21.33,4.21,653.81,646.0,728.88,724.46,26.83,26.86,26.76,26.86,84.85,85.23,95.68,95.61,20.0,18.73,20.29,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,3.0,2.0,1.0,3.0,1187.0,1.0,1.0,5.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6714,128.62,41062.0,41075.0,19.5,-0.0,0.0,-0.0,0.0,-1.25,0.06,0.0,-4.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,-37.6,-53.48,70.1,48.0,0.0,1.0,0.0,0.0,4506.0,0.0,0.0,14.45,5.2,20.37,5.29,653.41,645.6,728.46,724.04,26.83,26.86,26.77,26.86,84.85,85.24,95.68,95.61,19.93,18.73,20.19,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,3.0,1187.0,1.0,1.0,6.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6715,128.67,41063.0,41076.0,19.5,0.0,-0.0,0.0,-0.0,-1.37,0.07,0.01,-4.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,-34.96,-50.56,70.1,51.0,0.0,1.0,0.0,0.0,4560.0,0.0,0.0,15.39,4.47,21.66,5.83,653.01,645.21,728.04,723.62,26.83,26.86,26.77,26.86,84.86,85.24,95.68,95.61,19.9,18.74,20.2,20.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,1187.0,1.0,1.0,6.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6716,128.725,41064.0,41077.0,19.5,-0.0,0.0,-0.0,0.0,-1.31,0.15,0.01,-4.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31,-33.77,-49.56,70.1,60.0,0.0,1.0,0.0,0.0,4586.0,0.0,0.0,16.14,4.08,22.39,6.18,652.6,644.82,727.61,723.2,26.83,26.86,26.77,26.86,84.86,85.25,95.68,95.61,19.86,18.78,20.34,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,1187.0,1.0,0.0,6.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6717,128.775,41065.0,41078.0,19.5,0.0,0.0,0.0,0.0,-1.28,0.21,0.01,-4.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29,-33.05,-49.6,70.3,81.0,0.0,1.0,0.0,0.0,4632.0,1.0,0.0,14.83,4.99,21.44,7.36,652.2,644.42,727.19,722.78,26.83,26.86,26.77,26.86,84.87,85.25,95.69,95.61,19.93,18.87,20.57,20.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,1187.0,1.0,0.0,6.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6718,128.825,41066.0,41079.0,19.6,-0.0,-0.0,0.0,-0.0,-1.22,0.25,0.02,-4.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,-1.27,-34.62,-44.84,70.6,100.0,0.0,1.0,0.0,0.0,4711.0,1.0,0.0,15.9,4.54,22.25,6.61,651.79,644.02,726.76,722.36,26.83,26.86,26.77,26.86,84.87,85.26,95.69,95.62,20.06,18.91,20.79,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,1187.0,1.0,0.0,6.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6719,128.875,41067.0,41080.0,19.7,-0.0,0.0,-0.0,0.0,-1.12,0.31,0.03,-3.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-34.57,-34.16,71.0,100.0,0.0,1.0,0.0,0.0,4699.0,1.0,0.0,14.42,4.84,21.68,7.17,651.39,643.62,726.33,721.94,26.83,26.87,26.77,26.86,84.88,85.27,95.69,95.62,20.17,19.05,20.99,21.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,1187.0,1.0,0.0,6.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6720,128.925,41068.0,41081.0,19.9,0.0,0.0,0.0,0.0,-1.13,0.36,0.04,-1.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.16,-31.0,-20.52,71.5,100.0,0.0,1.0,0.0,0.0,4763.0,1.0,0.0,14.11,5.22,21.58,8.68,650.98,643.22,725.91,721.52,26.83,26.87,26.77,26.86,84.88,85.27,95.69,95.62,20.3,19.25,21.07,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,1188.0,1.0,0.0,5.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6721,128.975,41069.0,41082.0,20.0,-0.0,0.0,0.0,0.0,-0.97,0.45,0.05,-0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.05,-25.49,-5.88,72.1,100.0,0.0,1.0,0.0,0.0,4811.0,1.0,0.0,14.86,6.09,22.93,10.13,650.57,642.82,725.48,721.09,26.83,26.87,26.77,26.86,84.89,85.28,95.7,95.62,20.36,19.54,21.26,21.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,1188.0,1.0,0.0,5.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6722,129.025,41070.0,41083.0,20.2,-0.0,-0.0,-0.0,0.0,-0.74,0.53,0.06,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.78,-16.53,8.68,72.9,100.0,0.0,1.0,0.0,0.0,4856.0,1.0,0.0,12.92,5.83,22.16,11.62,650.15,642.42,725.04,720.67,26.83,26.87,26.77,26.86,84.89,85.28,95.7,95.62,20.42,19.89,21.51,21.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,1188.0,2.0,1.0,5.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6723,129.075,41071.0,41084.0,20.5,-0.0,0.0,0.0,0.0,-0.52,0.64,0.03,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.65,-6.58,25.88,73.9,100.0,0.0,1.0,1.0,0.0,4901.0,1.0,0.0,11.75,6.54,22.93,13.18,649.73,642.01,724.61,720.24,26.83,26.87,26.77,26.86,84.89,85.29,95.7,95.63,20.56,20.36,21.58,21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,1187.0,2.0,1.0,5.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6724,129.125,41072.0,41085.0,20.9,-0.0,0.0,-0.0,0.0,-0.1,0.65,0.0,3.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,4.57,43.96,75.1,87.0,0.0,1.0,1.0,0.0,4919.0,0.0,0.0,10.02,7.99,22.15,15.61,649.31,641.59,724.17,719.8,26.83,26.87,26.77,26.86,84.9,85.29,95.7,95.63,20.69,20.85,21.95,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,1187.0,2.0,1.0,4.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6725,129.17,41073.0,41086.0,21.1,-0.0,0.0,-0.0,0.0,0.25,0.49,-0.02,5.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,13.06,57.88,76.1,55.0,0.0,1.0,0.0,0.0,4662.0,0.0,0.0,8.1,8.31,21.18,16.93,648.88,641.17,723.73,719.37,26.83,26.87,26.77,26.86,84.9,85.3,95.71,95.63,20.84,21.28,21.91,21.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,1187.0,2.0,1.0,4.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6726,129.22,41074.0,41087.0,21.3,-0.0,0.0,-0.0,0.0,0.58,0.2,-0.06,6.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,21.22,69.56,76.6,34.0,0.0,1.0,0.0,0.0,4641.0,0.0,0.0,6.41,11.17,20.36,18.45,648.46,640.76,723.28,718.93,26.83,26.87,26.77,26.86,84.91,85.3,95.71,95.63,20.87,21.57,21.47,21.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,1187.0,2.0,2.0,4.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6727,129.265,41075.0,41088.0,21.3,0.0,0.1,-0.0,0.0,0.84,0.06,-0.07,7.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,28.72,76.36,76.8,24.0,0.0,1.0,0.0,0.0,4576.0,0.0,0.0,5.67,12.66,18.98,18.62,648.04,640.34,722.85,718.5,26.83,26.87,26.77,26.86,84.91,85.31,95.71,95.63,20.83,21.74,21.23,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,1187.0,2.0,2.0,4.0,136.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6728,129.31,41076.0,41089.0,21.3,0.0,0.1,-0.0,0.1,1.14,-0.13,-0.07,7.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,37.96,83.04,76.6,11.0,0.0,1.0,0.0,0.0,4705.0,0.0,0.0,7.07,16.3,17.24,20.72,647.62,639.93,722.41,718.07,26.83,26.87,26.77,26.86,84.92,85.31,95.71,95.63,20.72,21.9,20.69,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,1187.0,2.0,2.0,4.0,137.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6729,129.36,41077.0,41090.0,21.2,-0.0,-0.0,-0.0,-0.0,1.12,-0.16,-0.07,8.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,42.7,88.72,76.4,2.0,0.0,1.0,0.0,0.0,4619.0,0.0,0.0,7.28,17.39,15.19,22.26,647.2,639.53,721.98,717.64,26.83,26.87,26.77,26.86,84.92,85.32,95.71,95.64,20.53,21.85,20.63,21.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,3.0,1186.0,2.0,2.0,5.0,137.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6730,129.405,41078.0,41091.0,21.1,-0.0,0.0,-0.0,0.0,1.37,-0.28,-0.08,8.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,43.61,97.92,75.9,0.0,0.0,1.0,0.0,0.0,4623.0,0.0,0.0,6.75,16.79,13.69,22.65,646.79,639.12,721.55,717.22,26.83,26.87,26.77,26.86,84.92,85.32,95.72,95.64,20.39,21.76,20.31,21.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,3.0,1186.0,2.0,2.0,5.0,137.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6731,129.455,41079.0,41092.0,20.9,-0.0,0.0,-0.0,0.0,1.41,-0.24,-0.09,9.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,42.75,106.84,75.4,0.0,0.0,1.0,0.0,0.0,4649.0,0.0,0.0,5.53,18.8,12.36,24.42,646.38,638.72,721.12,716.79,26.83,26.87,26.77,26.86,84.93,85.33,95.72,95.64,20.19,21.51,20.2,21.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,3.0,1186.0,2.0,2.0,5.0,137.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6732,129.5,41080.0,41093.0,20.8,0.0,-0.0,-0.0,-0.1,1.35,-0.24,-0.1,10.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,44.29,112.36,75.1,0.0,0.0,1.0,0.0,0.0,4529.0,0.0,0.0,5.67,18.6,11.59,22.18,645.97,638.32,720.7,716.37,26.83,26.87,26.77,26.87,84.93,85.33,95.72,95.64,20.02,21.38,20.15,21.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,3.0,1186.0,2.0,2.0,5.0,137.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
6733,129.55,41081.0,41094.0,20.7,-0.0,0.0,-0.0,-0.0,1.35,-0.26,-0.1,11.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,40.01,121.88,74.5,0.0,0.0,1.0,0.0,0.0,4543.0,0.0,0.0,4.27,18.0,11.0,20.88,645.57,637.93,720.27,715.96,26.83,26.87,26.77,26.87,84.94,85.34,95.72,95.64,19.92,21.14,19.87,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,3.0,1186.0,2.0,2.0,6.0,137.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1013.0,5.0,T18-19 Bus Stop Chicane,Right-left chicane onto the start/finish straight.,6712.0,6736.0,6802.0
