"Time","Distance","Corr Dist","Corr Dist (Unstretched)","Corr Speed","Damper Vel FL","Damper Vel FR","Damper Vel RL","Damper Vel RR","glat","glong","Oversteer","steered angle","is1st","is2nd","is3rd","is4th","is5th","is6th","is2ndWOT","is3rdWOT","isWOT","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","m","m","m","m/s","m/s","m/s","m/s","m/s","G","G","rad","deg","","","","","","","","","","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"91.880","4666","39014","39026","39.7","0.0","0.0","-0.0","-0.0","1.29","0.48","-0.03","3.16","0","0","1","0","0","0","0","1","1.00","0","1.26","18.48","35.00","142.8","100","0","3","0","0","5752","0","0","7.53","18.29","20.15","32.53","631.46","622.91","708.99","704.55","26.70","26.78","26.67","26.77","83.52","84.33","94.71","94.69","39.19","39.87","41.51","41.21","0","0","0","1","0","0","0","0","0","0","0","-9","6","1","-1","-0","2","1187","-0","2","7","99"
"91.885","4666","39014","39027","39.7","0.0","0.0","-0.0","-0.0","1.30","0.48","-0.03","3.13","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","35.00","142.8","100","0","3","0","0","5752","0","0","7.57","18.37","20.03","32.38","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.20","39.90","41.54","41.24","0","0","0","1","0","0","0","0","0","0","0","-8","6","1","-1","-0","2","1187","-0","2","7","99"
"91.890","4666","39014","39027","39.7","0.0","0.0","-0.0","-0.0","1.31","0.49","-0.03","3.10","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","33.88","143.0","100","0","3","0","0","5772","0","0","7.62","18.49","19.89","32.29","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.21","39.94","41.57","41.27","0","1","0","1","0","0","0","0","0","0","0","-7","6","1","-1","-0","2","1187","-0","2","7","99"
"91.895","4666","39014","39027","39.7","0.0","0.0","-0.0","-0.0","1.32","0.49","-0.03","3.06","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","33.88","143.0","100","0","3","0","0","5772","0","0","7.68","18.60","19.76","32.19","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.22","39.98","41.58","41.28","0","1","0","1","0","0","0","0","0","0","0","-6","6","1","-1","-0","2","1187","-0","2","7","99"
"91.900","4667","39015","39027","39.8","0.0","0.0","-0.0","-0.0","1.33","0.49","-0.03","3.01","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","33.88","143.0","100","0","3","0","0","5772","0","0","7.73","18.70","19.66","32.14","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.24","40.01","41.59","41.29","0","1","0","1","0","0","0","0","0","0","0","-6","6","1","-1","-0","2","1187","-0","2","7","99"
"91.905","4667","39015","39027","39.8","0.0","0.0","0.0","0.0","1.34","0.49","-0.03","2.96","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","31.96","143.3","100","0","3","0","0","5772","0","0","7.77","18.79","19.60","32.14","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.26","40.04","41.59","41.29","0","1","0","1","0","0","0","0","0","0","0","-6","6","1","-1","0","2","1187","-0","2","7","99"
"91.910","4667","39015","39028","39.8","0.0","0.0","0.0","0.0","1.35","0.50","-0.03","2.91","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","31.96","143.3","100","0","3","0","0","5772","0","0","7.80","18.92","19.64","32.19","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.28","40.08","41.58","41.28","0","1","0","1","0","0","0","0","0","0","0","-6","6","1","-1","0","2","1187","-0","2","7","99"
"91.915","4667","39015","39028","39.8","0.0","0.0","0.0","0.0","1.35","0.50","-0.03","2.86","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","31.96","143.3","100","0","3","0","0","5772","0","0","7.80","19.04","19.75","32.27","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.30","40.10","41.58","41.29","0","1","0","1","0","0","0","0","0","0","0","-7","6","1","-1","0","2","1187","-0","2","7","99"
"91.920","4667","39015","39028","39.8","-0.0","0.0","0.0","0.0","1.35","0.50","-0.03","2.82","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","30.36","143.6","100","0","3","0","0","5764","0","0","7.79","19.17","19.90","32.37","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.31","40.13","41.59","41.29","0","1","0","1","0","0","0","0","0","0","0","-8","6","1","-1","0","2","1187","-0","2","7","99"
"91.925","4668","39016","39028","39.9","-0.0","0.0","0.0","0.0","1.35","0.50","-0.03","2.77","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","30.36","143.6","100","0","3","0","0","5764","0","0","7.78","19.31","20.08","32.50","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.34","40.17","41.60","41.30","0","1","0","1","0","0","0","0","0","0","0","-9","6","1","-1","0","2","1187","-0","2","7","99"
"91.930","4668","39016","39028","39.9","-0.0","-0.0","0.0","0.0","1.35","0.50","-0.03","2.73","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","30.36","143.6","100","0","3","0","0","5764","0","0","7.74","19.33","20.25","32.63","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.35","40.17","41.62","41.32","0","1","0","1","0","0","0","0","0","0","0","-10","6","1","-1","0","2","1187","-0","2","7","99"
"91.935","4668","39016","39029","39.9","-0.0","-0.0","0.0","0.0","1.35","0.50","-0.03","2.69","0","0","1","0","0","0","0","1","1.00","0","1.35","23.50","28.80","143.8","100","0","3","0","0","5766","0","0","7.69","19.22","20.43","32.76","630.84","622.30","708.40","703.95","26.70","26.78","26.67","26.77","83.52","84.34","94.72","94.70","39.37","40.19","41.63","41.33","0","1","0","1","0","0","0","0","0","0","0","-12","6","1","-1","0","2","1187","-0","2","7","99"
"91.940","4668","39016","39029","39.9","-0.0","-0.0","0.0","0.0","1.35","0.50","-0.03","2.65","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","28.80","143.8","100","0","3","0","0","5766","0","0","7.65","19.08","20.58","32.91","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.39","40.19","41.66","41.35","0","1","0","1","0","0","0","0","0","0","0","-13","6","1","-1","0","2","1187","-0","2","7","99"
"91.945","4668","39016","39029","40.0","-0.0","-0.0","0.0","0.0","1.35","0.50","-0.03","2.61","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","28.80","143.8","100","0","3","0","0","5766","0","0","7.66","18.98","20.70","33.07","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.42","40.21","41.69","41.37","0","1","0","1","0","0","0","0","0","0","0","-15","6","1","-1","0","2","1187","-0","2","7","99"
"91.950","4669","39017","39029","40.0","-0.0","-0.0","0.0","0.0","1.35","0.49","-0.03","2.58","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","28.80","143.8","100","0","3","0","0","5766","0","0","7.70","18.90","20.80","33.25","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.44","40.23","41.69","41.37","0","1","0","1","0","0","0","0","0","0","0","-18","6","1","-1","0","2","1187","-0","2","7","99"
"91.955","4669","39017","39029","40.0","-0.0","-0.0","0.0","0.0","1.35","0.49","-0.03","2.55","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","27.72","144.1","100","0","3","0","0","5784","0","0","7.70","18.87","20.92","33.44","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.47","40.25","41.70","41.37","0","1","0","1","0","0","0","0","0","0","0","-21","6","1","-1","0","2","1187","-0","2","7","99"
"91.960","4669","39017","39030","40.0","-0.0","-0.0","0.0","0.0","1.35","0.49","-0.03","2.52","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","27.72","144.1","100","0","3","0","0","5784","0","0","7.63","18.87","21.03","33.63","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.50","40.27","41.73","41.39","0","1","0","1","0","0","0","0","0","0","0","-25","6","1","-1","0","2","1186","-0","2","6","99"
"91.965","4669","39017","39030","40.0","-0.0","0.0","0.0","0.0","1.35","0.49","-0.03","2.51","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","27.72","144.1","100","0","3","0","0","5784","0","0","7.49","18.89","21.13","33.81","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.51","40.29","41.75","41.41","0","1","0","1","0","0","0","0","0","0","0","-29","6","1","-1","0","2","1186","-0","2","6","99"
"91.970","4669","39017","39030","40.1","-0.0","0.0","0.0","0.0","1.35","0.50","-0.03","2.50","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","27.36","144.3","100","0","3","0","0","5801","0","0","7.37","18.94","21.21","33.99","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.53","40.30","41.77","41.42","0","1","0","1","0","0","0","0","0","0","0","-33","6","1","-1","0","2","1186","-0","2","6","99"
"91.975","4670","39018","39030","40.1","-0.0","0.0","0.0","0.0","1.34","0.50","-0.03","2.49","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","27.36","144.3","100","0","3","0","0","5801","0","0","7.29","19.00","21.28","34.18","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.55","40.32","41.80","41.44","0","1","0","1","0","0","0","0","0","0","0","-38","6","1","-1","0","2","1186","-0","2","6","99"
"91.980","4670","39018","39030","40.1","-0.0","-0.0","0.0","0.0","1.34","0.50","-0.03","2.49","0","0","1","0","0","0","0","1","1.00","0","1.35","22.32","27.36","144.3","100","0","3","0","0","5801","0","0","7.22","19.05","21.33","34.37","630.22","621.69","707.80","703.36","26.70","26.78","26.67","26.78","83.52","84.36","94.72","94.71","39.57","40.33","41.83","41.47","0","1","0","1","0","0","0","0","0","0","0","-43","6","1","-1","0","2","1186","-0","2","6","99"
"91.985","4670","39018","39031","40.1","-0.0","-0.0","0.0","0.0","1.34","0.50","-0.03","2.49","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","27.36","144.3","100","0","3","0","0","5801","0","0","7.16","19.07","21.36","34.55","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.59","40.35","41.86","41.48","0","1","0","1","0","0","0","0","0","0","0","-49","6","1","-1","0","2","1186","-0","1","6","99"
"91.990","4670","39018","39031","40.2","-0.0","-0.0","0.0","0.0","1.33","0.50","-0.03","2.50","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","27.48","144.6","100","0","3","0","0","5814","0","0","7.08","19.06","21.39","34.73","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.61","40.36","41.90","41.53","0","1","0","1","0","0","0","0","0","0","0","-55","6","1","-1","0","2","1186","-0","1","6","99"
"91.995","4670","39018","39031","40.2","-0.0","-0.0","0.0","0.0","1.33","0.50","-0.03","2.50","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","27.48","144.6","100","0","3","0","0","5814","0","0","7.01","18.98","21.38","34.82","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.63","40.37","41.96","41.62","0","1","0","1","0","0","0","0","0","0","0","-58","6","1","-1","0","2","1186","-0","1","6","99"
"92.000","4671","39019","39031","40.2","-0.0","-0.0","0.0","-0.0","1.33","0.50","-0.02","2.52","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","27.48","144.6","100","0","3","0","0","5814","0","0","7.00","18.86","21.33","34.79","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.65","40.38","41.99","41.67","0","1","0","1","0","0","0","0","0","0","0","-57","6","1","-1","0","2","1186","-0","1","6","99"
"92.005","4671","39019","39031","40.2","-0.0","-0.0","0.0","-0.0","1.32","0.50","-0.02","2.54","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","28.12","144.9","100","0","3","0","0","5825","0","0","7.02","18.70","21.30","34.65","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.68","40.40","41.99","41.69","0","1","0","1","0","0","0","0","0","0","0","-52","6","1","-1","0","2","1186","-0","1","6","99"
"92.010","4671","39019","39032","40.2","-0.0","-0.0","0.0","-0.0","1.32","0.50","-0.02","2.56","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","28.12","144.9","100","0","3","0","0","5825","0","0","7.00","18.57","21.31","34.51","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.71","40.41","41.99","41.70","0","1","0","1","0","0","0","0","0","0","0","-48","6","1","-1","0","2","1186","-0","1","6","99"
"92.015","4671","39019","39032","40.3","-0.0","-0.0","0.0","-0.0","1.32","0.50","-0.02","2.58","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","28.12","144.9","100","0","3","0","0","5825","0","0","6.88","18.48","21.37","34.37","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.73","40.43","42.00","41.72","0","1","0","1","0","0","0","0","0","0","0","-43","6","1","-1","0","2","1186","-0","1","6","99"
"92.020","4671","39019","39032","40.3","-0.0","-0.0","-0.0","-0.0","1.33","0.49","-0.02","2.60","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","28.88","145.1","100","0","3","0","0","5832","0","0","6.72","18.41","21.44","34.23","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.74","40.45","42.05","41.75","0","0","0","1","0","0","0","0","0","0","0","-39","6","1","-1","0","2","1186","-0","1","6","99"
"92.025","4672","39020","39032","40.3","-0.0","-0.0","-0.0","-0.0","1.33","0.49","-0.02","2.62","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","28.88","145.1","100","0","3","0","0","5832","0","0","6.59","18.38","21.46","34.08","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.76","40.47","42.10","41.80","0","0","0","1","0","0","0","0","0","0","0","-35","6","1","-1","0","2","1186","-0","1","6","99"
"92.030","4672","39020","39032","40.3","-0.0","-0.0","-0.0","-0.0","1.33","0.49","-0.02","2.64","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","28.88","145.1","100","0","3","0","0","5832","0","0","6.47","18.35","21.43","33.93","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.77","40.49","42.15","41.85","0","0","0","1","0","0","0","0","0","0","0","-31","6","1","-1","0","2","1186","-0","1","6","99"
"92.035","4672","39020","39033","40.3","-0.0","-0.0","-0.0","-0.0","1.34","0.49","-0.02","2.66","0","0","1","0","0","0","0","1","1.00","0","1.32","20.91","29.72","145.4","100","0","3","0","0","5847","0","0","6.37","18.33","21.35","33.82","629.60","621.08","707.19","702.77","26.70","26.78","26.67","26.78","83.52","84.37","94.72","94.71","39.79","40.51","42.17","41.87","0","0","0","1","0","0","0","0","0","0","0","-29","6","1","-1","0","2","1186","-0","1","6","99"
"92.040","4672","39020","39033","40.4","-0.0","0.0","-0.0","-0.0","1.34","0.49","-0.02","2.69","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","29.72","145.4","100","0","3","0","0","5847","0","0","6.29","18.33","21.28","33.67","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.81","40.53","42.19","41.88","0","0","0","1","0","0","0","0","0","0","0","-26","6","2","-1","0","1","1186","-0","1","6","99"
"92.045","4672","39020","39033","40.4","-0.0","0.0","-0.0","-0.0","1.34","0.49","-0.02","2.71","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","29.72","145.4","100","0","3","0","0","5847","0","0","6.25","18.38","21.21","33.54","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.83","40.56","42.22","41.93","0","0","0","1","0","0","0","0","0","0","0","-23","6","2","-1","0","1","1186","-0","1","6","99"
"92.050","4673","39021","39033","40.4","-0.0","0.0","-0.0","-0.0","1.34","0.48","-0.02","2.72","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","29.72","145.4","100","0","3","0","0","5847","0","0","6.22","18.42","21.13","33.38","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.85","40.58","42.27","41.97","0","0","0","1","0","0","0","0","0","0","0","-20","6","2","-1","0","1","1186","-0","1","6","99"
"92.055","4673","39021","39033","40.4","-0.0","0.0","-0.0","-0.0","1.35","0.48","-0.02","2.73","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","30.20","145.6","100","0","3","0","0","5868","0","0","6.20","18.44","21.03","33.24","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.87","40.60","42.32","42.02","0","1","0","1","0","0","0","0","0","0","0","-18","6","2","-1","0","1","1186","-0","1","6","99"
"92.060","4673","39021","39034","40.5","0.0","0.0","-0.0","-0.0","1.35","0.48","-0.02","2.75","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","30.20","145.6","100","0","3","0","0","5868","0","0","6.19","18.43","20.90","33.06","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.89","40.62","42.36","42.07","0","0","0","1","0","0","0","0","0","0","0","-15","6","2","-1","0","1","1186","-0","1","6","99"
"92.065","4673","39021","39034","40.5","0.0","0.0","-0.0","-0.0","1.36","0.48","-0.02","2.74","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","30.20","145.6","100","0","3","0","0","5868","0","0","6.16","18.40","20.80","32.95","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.90","40.64","42.37","42.10","0","0","0","1","0","0","0","0","0","0","0","-14","6","2","-1","0","1","1186","-0","1","6","99"
"92.070","4674","39021","39034","40.5","0.0","0.0","-0.0","-0.0","1.37","0.48","-0.02","2.74","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","30.12","145.9","100","0","3","0","0","5885","0","0","6.19","18.45","20.75","32.77","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.92","40.68","42.40","42.14","0","1","0","1","0","0","0","0","0","0","0","-12","6","2","-1","0","1","1186","-0","1","6","99"
"92.075","4674","39022","39034","40.5","0.0","0.0","-0.0","-0.0","1.39","0.48","-0.02","2.74","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","30.12","145.9","100","0","3","0","0","5885","0","0","6.26","18.52","20.68","32.67","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.94","40.70","42.47","42.18","0","1","0","1","0","0","0","0","0","0","0","-11","6","2","-1","0","1","1186","-0","1","6","99"
"92.080","4674","39022","39034","40.5","0.0","0.0","-0.0","-0.0","1.40","0.48","-0.02","2.72","0","0","1","0","0","0","0","1","1.00","0","1.35","21.69","30.12","145.9","100","0","3","0","0","5885","0","0","6.36","18.63","20.53","32.50","628.97","620.47","706.59","702.17","26.70","26.78","26.67","26.78","83.53","84.38","94.72","94.72","39.97","40.74","42.55","42.23","0","1","0","1","0","0","0","0","0","0","0","-9","6","2","-1","0","1","1186","-0","0","5","99"
"92.085","4674","39022","39035","40.6","0.0","0.0","-0.0","-0.0","1.41","0.48","-0.02","2.70","0","0","1","0","0","0","0","1","1.00","0","1.47","25.20","30.12","145.9","100","0","3","0","0","5885","0","0","6.43","18.78","20.41","32.45","628.35","619.86","705.99","701.57","26.70","26.78","26.67","26.78","83.53","84.39","94.72","94.73","39.98","40.77","42.59","42.26","0","1","0","1","0","0","0","0","0","0","0","-8","6","2","-1","0","1","1186","-0","0","5","99"
"92.090","4674","39022","39035","40.6","0.0","0.0","-0.0","-0.0","1.42","0.48","-0.02","2.68","0","0","1","0","0","0","0","1","1.00","0","1.47","25.20","29.36","146.1","100","0","3","0","0","5908","0","0","6.53","18.96","20.26","32.36","628.35","619.86","705.99","701.57","26.70","26.78","26.67","26.78","83.53","84.39","94.72","94.73","40.00","40.80","42.63","42.28","0","1","0","1","0","0","0","0","0","0","0","-8","6","2","-1","0","1","1186","-0","0","5","99"
