Distance,Time,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB,EN_TW,EN_W,EN_Dy,EN_AP,EN_GR,TIME,segment_id_x,segmentDescription,segmentStart_m,segmentEnd_m,corner_ids,corner_id,segment_id_y,cornerName,cornerDescription,cornerStart_m,cornerApex_m,cornerEnd_m
6595,126.21,0.0,0.04,3.29,0.72,214.1,75.0,100.0,4.0,-2.0,0.0,6387.0,0.0,1.0,21.73,21.84,20.73,21.63,548.93,544.49,480.03,478.03,26.76,26.85,26.71,26.95,87.27,86.11,89.91,89.25,56.26,56.18,56.09,56.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,3.0,1186.0,2.0,3.0,-1.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6596,126.225,0.0,0.11,3.34,0.41,212.8,61.0,100.0,3.0,-2.0,0.0,7215.0,0.0,0.0,22.13,22.16,21.37,22.92,557.25,552.6,486.04,484.34,26.76,26.85,26.71,26.95,87.27,86.12,89.91,89.26,55.81,55.91,56.3,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,1186.0,2.0,3.0,-1.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6597,126.24,0.0,0.11,3.34,0.09,211.5,47.0,100.0,3.0,-2.0,0.0,7745.0,0.0,0.0,22.23,22.06,21.97,24.2,557.25,552.6,486.04,484.34,26.76,26.85,26.71,26.95,87.27,86.12,89.91,89.26,55.36,55.32,56.24,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1186.0,2.0,3.0,-1.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6598,126.26,0.0,0.11,3.34,-0.18,210.5,28.0,100.0,3.0,-2.0,0.0,7974.0,0.0,0.0,21.6,21.7,22.87,25.03,557.25,552.6,486.04,484.34,26.76,26.85,26.71,26.95,87.27,86.12,89.91,89.26,54.23,54.88,55.9,56.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1186.0,2.0,3.0,-1.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6599,126.275,0.0,0.11,1.85,-0.41,209.3,0.0,100.0,3.0,-2.0,0.0,7715.0,0.0,0.0,20.94,21.33,23.23,25.51,564.14,560.35,491.31,489.39,26.76,26.85,26.71,26.95,87.27,86.12,89.9,89.26,53.18,54.38,55.77,55.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.0,0.0,0.0,3.0,1186.0,2.0,3.0,-1.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6600,126.295,0.0,0.11,1.85,-0.54,208.2,0.0,100.0,3.0,-2.0,0.0,7552.0,0.0,0.0,20.02,20.92,23.01,25.04,564.14,560.35,491.31,489.39,26.76,26.85,26.71,26.95,87.27,86.12,89.9,89.26,52.75,54.06,54.69,54.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,3.0,1186.0,2.0,3.0,4.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6601,126.31,0.0,0.11,1.85,-0.68,207.2,0.0,100.0,3.0,-2.0,0.0,7417.0,0.0,0.0,19.62,20.69,22.01,24.3,564.14,560.35,491.31,489.39,26.76,26.85,26.71,26.95,87.27,86.12,89.9,89.26,53.18,53.85,53.68,53.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,3.0,1186.0,2.0,3.0,4.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6602,126.33,0.0,0.08,1.9,-0.81,206.0,0.0,100.0,3.0,-2.0,0.0,7255.0,0.0,1.0,19.5,20.26,20.78,22.69,572.49,568.15,495.54,493.63,26.76,26.85,26.71,26.95,87.27,86.13,89.9,89.26,53.06,53.3,52.29,52.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,3.0,1185.0,2.0,3.0,5.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6603,126.345,0.0,0.08,1.9,-0.99,204.8,0.0,100.0,3.0,-2.0,0.0,7067.0,0.0,1.0,19.56,19.99,19.64,22.02,572.49,568.15,495.54,493.63,26.76,26.85,26.71,26.95,87.27,86.13,89.9,89.26,53.13,53.27,52.63,52.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,7.0,0.0,0.0,3.0,1185.0,2.0,3.0,5.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6604,126.365,0.0,0.12,1.49,-1.17,203.7,0.0,100.0,3.0,-2.0,0.0,7060.0,0.0,0.0,19.3,20.31,19.3,21.67,579.98,576.04,500.65,498.86,26.76,26.85,26.71,26.95,87.27,86.14,89.9,89.27,52.5,53.19,51.79,51.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,1185.0,2.0,2.0,5.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6605,126.38,0.0,0.12,1.49,-1.35,202.5,0.0,100.0,3.0,-2.0,0.0,7184.0,0.0,0.0,19.08,20.29,19.45,21.63,579.98,576.04,500.65,498.86,26.76,26.85,26.71,26.95,87.27,86.14,89.9,89.27,51.91,52.69,52.05,52.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,1185.0,2.0,2.0,5.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6606,126.4,0.0,0.12,1.49,-1.67,200.1,0.0,100.0,3.0,-2.0,0.0,7291.0,0.0,0.0,18.79,20.01,20.06,22.23,579.98,576.04,500.65,498.86,26.76,26.85,26.71,26.95,87.27,86.14,89.9,89.27,50.89,52.39,52.25,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,4.0,1185.0,2.0,2.0,5.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6607,126.42,0.0,0.11,0.46,-1.8,198.8,0.0,100.0,3.0,-2.0,0.0,7247.0,0.0,0.0,18.75,20.47,20.42,22.79,587.57,583.8,505.71,503.83,26.76,26.85,26.71,26.95,87.27,86.14,89.9,89.27,51.4,52.21,52.19,52.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,4.0,1185.0,2.0,2.0,5.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6608,126.435,0.0,0.11,0.46,-1.89,197.6,0.0,100.0,3.0,-2.0,0.0,7116.0,0.0,0.0,18.94,20.78,20.53,22.58,587.57,583.8,505.71,503.83,26.76,26.85,26.71,26.95,87.27,86.14,89.9,89.27,51.17,51.89,51.73,51.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,4.0,1185.0,2.0,2.0,5.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6609,126.455,0.0,0.11,0.46,-1.94,196.5,0.0,100.0,3.0,-2.0,0.0,7010.0,0.0,0.0,18.92,20.85,20.39,22.18,587.57,583.8,505.71,503.83,26.76,26.85,26.71,26.95,87.27,86.14,89.9,89.27,50.67,51.33,51.34,51.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,4.0,1185.0,2.0,2.0,5.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6610,126.475,0.0,0.08,-0.22,-2.03,195.3,0.0,100.0,3.0,-2.0,0.0,6971.0,0.0,0.0,18.66,20.35,20.24,21.81,594.26,590.97,510.27,508.4,26.76,26.85,26.71,26.95,87.27,86.15,89.9,89.27,49.59,50.74,50.73,50.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,4.0,1185.0,1.0,2.0,6.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6611,126.49,0.0,0.08,-0.22,-2.07,194.1,0.0,100.0,3.0,-2.0,0.0,6958.0,0.0,0.0,18.41,20.04,19.86,21.49,594.26,590.97,510.27,508.4,26.76,26.85,26.71,26.95,87.27,86.15,89.9,89.27,49.88,50.58,50.08,50.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.0,0.0,0.0,4.0,1185.0,1.0,2.0,6.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6612,126.51,0.0,0.08,-0.22,-2.12,193.1,0.0,100.0,3.0,-2.0,0.0,6868.0,0.0,0.0,18.05,19.63,19.39,20.85,594.26,590.97,510.27,508.4,26.76,26.85,26.71,26.95,87.27,86.15,89.9,89.27,49.13,49.87,49.24,49.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,4.0,1185.0,1.0,2.0,6.0,126.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6613,126.53,0.0,0.04,-0.21,-2.16,191.9,0.0,100.0,3.0,-2.0,0.0,6693.0,0.0,0.0,17.97,19.02,18.94,20.21,601.61,597.66,514.59,512.62,26.76,26.85,26.71,26.95,87.28,86.16,89.9,89.28,48.88,48.81,48.84,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,0.0,0.0,4.0,1185.0,1.0,1.0,6.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6614,126.55,0.0,0.04,-0.21,-2.21,189.7,0.0,100.0,3.0,-2.0,0.0,6671.0,0.0,0.0,17.89,18.63,18.55,20.24,601.61,597.66,514.59,512.62,26.76,26.85,26.71,26.95,87.28,86.16,89.9,89.28,49.15,48.46,48.26,48.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.0,0.0,0.0,4.0,1185.0,1.0,1.0,6.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6615,126.565,0.0,0.04,-0.84,-2.21,189.7,0.0,100.0,3.0,-2.0,0.0,6671.0,0.0,0.0,17.78,18.51,18.26,19.96,608.73,605.25,519.33,517.45,26.76,26.85,26.71,26.95,87.28,86.16,89.9,89.28,48.44,48.94,47.89,47.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,1185.0,1.0,1.0,6.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6616,126.585,0.0,0.04,-0.84,-2.25,187.2,0.0,100.0,3.0,-2.0,0.0,6758.0,0.0,0.0,18.06,18.87,18.49,20.0,608.73,605.25,519.33,517.45,26.76,26.85,26.71,26.95,87.28,86.16,89.9,89.28,48.15,48.91,48.55,48.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.0,0.0,0.0,4.0,1186.0,1.0,1.0,7.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6617,126.605,0.0,0.04,-0.84,-2.25,186.1,0.0,100.0,3.0,-2.0,0.0,6712.0,0.0,0.0,18.47,19.31,18.55,19.97,608.73,605.25,519.33,517.45,26.76,26.85,26.71,26.95,87.28,86.16,89.9,89.28,48.18,48.68,47.95,47.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,1.0,0.0,5.0,1186.0,1.0,1.0,7.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6618,126.625,0.0,0.03,-1.14,-2.21,184.8,48.0,100.0,2.0,-2.0,0.0,6641.0,0.0,0.0,18.92,19.66,18.64,20.33,615.96,612.42,523.89,522.11,26.76,26.85,26.71,26.95,87.28,86.17,89.9,89.28,48.08,48.36,48.24,48.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,5.0,1186.0,0.0,1.0,2.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6619,126.645,0.0,0.03,-1.14,-2.16,183.6,63.0,100.0,2.0,-2.0,0.0,7395.0,0.0,0.0,18.95,20.17,19.12,20.46,615.96,612.42,523.89,522.11,26.76,26.85,26.71,26.95,87.28,86.17,89.9,89.28,47.66,47.91,48.19,48.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,5.0,1186.0,0.0,0.0,2.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6620,126.665,0.0,0.01,-1.52,-2.12,182.6,51.0,100.0,2.0,-2.0,0.0,7821.0,0.0,0.0,18.82,19.67,19.63,20.54,622.23,618.96,528.36,526.59,26.76,26.85,26.71,26.95,87.28,86.18,89.9,89.29,46.96,47.2,47.97,47.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,1186.0,0.0,0.0,2.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6621,126.685,0.0,0.01,-1.52,-2.16,180.2,0.0,100.0,2.0,-2.0,0.0,7911.0,0.0,0.0,18.43,19.35,19.83,20.68,622.23,618.96,528.36,526.59,26.76,26.85,26.71,26.95,87.28,86.18,89.9,89.29,45.91,46.93,47.45,47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.0,1.0,0.0,5.0,1186.0,0.0,0.0,2.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6622,126.705,0.0,0.01,-1.52,-2.21,179.2,0.0,100.0,2.0,-2.0,0.0,7781.0,0.0,0.0,18.27,19.14,19.81,20.45,622.23,618.96,528.36,526.59,26.76,26.85,26.71,26.95,87.28,86.18,89.9,89.29,46.38,46.63,46.56,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,6.0,1.0,0.0,5.0,1186.0,0.0,0.0,8.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6623,126.725,0.0,-0.03,-1.3,-2.3,177.9,0.0,100.0,2.0,-2.0,0.0,7698.0,0.0,0.0,18.34,19.13,19.48,19.91,629.04,625.5,532.22,530.39,26.76,26.85,26.71,26.95,87.29,86.19,89.9,89.29,45.99,46.17,45.75,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.0,1.0,0.0,5.0,1186.0,0.0,0.0,8.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6624,126.745,0.0,-0.03,-1.3,-2.39,176.8,0.0,100.0,2.0,-2.0,0.0,7639.0,0.0,0.0,18.02,18.46,19.19,19.55,629.04,625.5,532.22,530.39,26.76,26.85,26.71,26.95,87.29,86.19,89.9,89.29,44.79,44.77,44.94,44.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,1.0,-1.0,4.0,1187.0,0.0,0.0,8.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6625,126.765,0.0,-0.05,-1.72,-2.44,175.8,0.0,100.0,2.0,-2.0,0.0,7565.0,0.0,1.0,17.59,17.73,19.26,19.59,635.15,631.52,536.17,534.34,26.76,26.85,26.71,26.95,87.29,86.19,89.9,89.3,44.2,44.77,44.69,44.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,1.0,-1.0,4.0,1187.0,0.0,0.0,8.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6626,126.785,0.0,-0.05,-1.72,-2.48,173.5,0.0,100.0,2.0,-2.0,0.0,7411.0,0.0,1.0,17.4,17.51,18.98,19.52,635.15,631.52,536.17,534.34,26.76,26.85,26.71,26.95,87.29,86.19,89.9,89.3,44.17,44.77,43.96,43.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-1.0,4.0,1187.0,0.0,0.0,8.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6627,126.805,0.0,-0.05,-1.72,-2.48,172.5,0.0,100.0,2.0,-2.0,0.0,7341.0,0.0,1.0,17.05,17.28,18.48,18.67,635.15,631.52,536.17,534.34,26.76,26.85,26.71,26.95,87.29,86.19,89.9,89.3,43.83,43.82,44.04,43.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,6.0,1.0,-1.0,4.0,1187.0,0.0,0.0,7.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6628,126.83,0.0,-0.08,-1.63,-2.48,171.4,0.0,100.0,2.0,-2.0,0.0,7294.0,0.0,0.0,17.04,16.93,17.9,17.94,641.8,637.66,540.19,538.26,26.76,26.86,26.71,26.95,87.29,86.2,89.9,89.3,44.37,43.4,43.5,43.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-1.0,4.0,1187.0,0.0,0.0,7.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6629,126.85,0.0,-0.08,-1.63,-2.53,169.3,0.0,100.0,2.0,-2.0,0.0,7282.0,0.0,0.0,16.92,16.77,17.85,17.94,641.8,637.66,540.19,538.26,26.76,26.86,26.71,26.95,87.29,86.2,89.9,89.3,43.41,43.42,42.78,43.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.0,1.0,-1.0,4.0,1187.0,0.0,0.0,7.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6630,126.87,0.0,-0.09,-2.67,-2.53,168.1,0.0,100.0,2.0,-2.0,0.0,7260.0,0.0,0.0,16.85,17.14,17.65,17.7,647.6,643.96,544.05,542.2,26.76,26.86,26.71,26.95,87.3,86.21,89.9,89.3,43.46,43.23,42.73,42.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,1.0,-1.0,4.0,1187.0,0.0,0.0,7.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6631,126.895,0.0,-0.09,-2.67,-2.57,167.0,0.0,100.0,2.0,-2.0,0.0,7180.0,0.0,0.0,16.62,16.97,17.95,17.12,647.6,643.96,544.05,542.2,26.76,26.86,26.71,26.95,87.3,86.21,89.9,89.3,42.32,42.61,42.25,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.0,1.0,-1.0,4.0,1188.0,0.0,0.0,7.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6632,126.915,0.0,-0.09,-2.67,-2.84,164.8,0.0,100.0,2.0,-2.0,0.0,7062.0,0.0,0.0,16.32,16.5,18.35,17.09,647.6,643.96,544.05,542.2,26.76,26.86,26.71,26.95,87.3,86.21,89.9,89.3,41.89,41.71,42.27,42.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,6.0,1.0,-1.0,4.0,1188.0,0.0,0.0,7.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
6633,126.935,0.0,-0.11,-2.72,-3.07,163.7,0.0,100.0,2.0,-2.0,0.0,7057.0,0.0,1.0,16.44,16.63,18.42,17.36,653.32,650.13,547.94,546.09,26.76,26.86,26.71,26.95,87.3,86.22,89.9,89.31,41.35,42.18,41.56,41.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,-1.0,4.0,1188.0,0.0,0.0,6.0,127.0,5,Long straight Blanchimont into Bus Stop right-left Chicane onto long start/finish straight.,5350,6938,"[1012, 1013]",1012.0,5.0,T16-17 Blanchimont,"High-speed left, usually flat in GT3.",6130.0,6235.0,6300.0
